Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of developmental growth (GO:0048639)	1/71	0.12339823756697244905300436812467523850500583648681640625	0.1953608808899678361825635874993167817592620849609375	0.157889625691479629221447567033465020358562469482421875	0.250926314918512749496670721782720647752285003662109375	-0.5236676651867133	1.0956899908343947	CDKL5
tube closure (GO:0060606)	1/77	0.1331191848071061889502431085929856635630130767822265625	0.2029883702031011483146727414350607432425022125244140625	0.1698956130038258016679009188010240904986858367919921875	0.260006414729209989200597874514642171561717987060546875	-0.5421341187996994	1.0932191026724674	ROCK2
protein import into nucleus (GO:0006606)	1/71	0.12339823756697244905300436812467523850500583648681640625	0.1953608808899678361825635874993167817592620849609375	0.157889625691479629221447567033465020358562469482421875	0.250926314918512749496670721782720647752285003662109375	-0.5215282042711338	1.0912135144986903	PIK3R1
neural tube closure (GO:0001843)	1/76	0.1315063427428962705700854485257877968251705169677734375	0.2023926613217808812006381913306540809571743011474609375	0.16790621784092574220181859345757402479648590087890625	0.259377515619937548674300842321827076375484466552734375	-0.5374031891064883	1.0902299543948994	ROCK2
activation of MAPKK activity (GO:0000186)	1/60	0.1053003079473766312457172489303047768771648406982421875	0.17507762044262620282353282163967378437519073486328125	0.1354394518261645419254790567720192484557628631591796875	0.227011874720777828695617017729091458022594451904296875	-0.48426689188165584	1.0900552020470198	MAP3K3
nuclear import (GO:0051170)	1/75	0.129890581202368571300809207968995906412601470947265625	0.2017812405920472451636982214040472172200679779052734375	0.1659121955284625637982998114239308051764965057373046875	0.258710542179975522270041210504132322967052459716796875	-0.5329608431349377	1.0878065859544137	PIK3R1
negative regulation of nucleotide metabolic process (GO:0045980)	1/75	0.129890581202368571300809207968995906412601470947265625	0.2017812405920472451636982214040472172200679779052734375	0.1659121955284625637982998114239308051764965057373046875	0.258710542179975522270041210504132322967052459716796875	-0.5317824158045831	1.0854013416901482	PXK
single-organism nuclear import (GO:1902593)	1/71	0.12339823756697244905300436812467523850500583648681640625	0.1953608808899678361825635874993167817592620849609375	0.157889625691479629221447567033465020358562469482421875	0.250926314918512749496670721782720647752285003662109375	-0.518511249544228	1.0849010241220074	PIK3R1
dorsal/ventral pattern formation (GO:0009953)	1/66	0.11521650093250780655385057116291136480867862701416015625	0.187057377984542083648733523659757338464260101318359375	0.1477560434313520965066146573008154518902301788330078125	0.241782616524030713467396935811848379671573638916015625	-0.5020466539132189	1.0848938528803769	BMPR1B
regulation of glucose transport (GO:0010827)	1/90	0.1538227820655019006945707360500819049775600433349609375	0.2203551272495425095154786276907543651759624481201171875	0.1953413861607599943948088139222818426787853240966796875	0.281291596071494398589862839799025095999240875244140625	-0.5775403895592686	1.0811291030481978	PIK3R1
detection of external biotic stimulus (GO:0098581)	1/20	0.0363738649512672373997901331676985137164592742919921875	0.10385365579189405338400575828927685506641864776611328125	0.0488006007250840478928211041420581750571727752685546875	0.14587327581360864936499410760006867349147796630859375	-0.3254529807265587	1.078520181356574	TLR4
regulation of receptor activity (GO:0010469)	1/87	0.1490881589210763802366699337653699330985546112060546875	0.216950783104835231984708343588863499462604522705078125	0.189537350826554817917468653831747360527515411376953125	0.27727372170386466176950079898233525454998016357421875	-0.5664885081572862	1.078150829467501	PRKCD
regulation of extent of cell growth (GO:0061387)	1/62	0.10861766040337193783837932414826354943215847015380859375	0.1791542287131313859749326411474612541496753692626953125	0.1395640551543148866198151836215401999652385711669921875	0.23158123781116779493771673514856956899166107177734375	-0.48488244804491487	1.0764008578706081	CDKL5
positive regulation of behavior (GO:0048520)	1/107	0.18017202270752663562092266147374175488948822021484375	0.2453658467135395593317070961347781121730804443359375	0.227476682206301017430405408958904445171356201171875	0.310297681823422155655833876153337769210338592529296875	-0.6280555116350086	1.0763886695693952	IL6R
negative regulation of viral process (GO:0048525)	1/75	0.129890581202368571300809207968995906412601470947265625	0.2017812405920472451636982214040472172200679779052734375	0.1659121955284625637982998114239308051764965057373046875	0.258710542179975522270041210504132322967052459716796875	-0.5269565754389811	1.0755514981226775	SRPK2
positive regulation of lipase activity (GO:0060193)	1/90	0.1538227820655019006945707360500819049775600433349609375	0.2203551272495425095154786276907543651759624481201171875	0.1953413861607599943948088139222818426787853240966796875	0.281291596071494398589862839799025095999240875244140625	-0.5722883078490835	1.0712974471309356	PRKCD
regulation of cytokine secretion (GO:0050707)	1/106	0.1786444185748627677678967984320479445159435272216796875	0.2440884134983273556773752943627187050879001617431640625	0.2256213602651159499945521247354918159544467926025390625	0.30878427487523307792827154116821475327014923095703125	-0.6202248809430378	1.0682492465628446	TLR4
regulation of phospholipase activity (GO:0010517)	1/89	0.1522474295055485093985936373428557999432086944580078125	0.2192362984879898391010755176466773264110088348388671875	0.193411204640663580978099389540147967636585235595703125	0.27997286266165988255494312397786416113376617431640625	-0.566039679531021	1.0654271995751845	PRKCD
positive regulation of phospholipase activity (GO:0010518)	1/80	0.1379402454585185733293428711476735770702362060546875	0.2050530040209216642299594468568102456629276275634765625	0.1758361395873124788380437166779302060604095458984375	0.26280202811966557607803451901418156921863555908203125	-0.5376912519108223	1.0651312542380322	PRKCD
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/79	0.1363361310463779840773668183828704059123992919921875	0.2041343878958426227843148126339656300842761993408203125	0.17386056349147371857810639994568191468715667724609375	0.261264149856515859315919669825234450399875640869140625	-0.5337051075411464	1.0634778175135189	PIK3R1
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/94	0.160095757882847744557608393733971752226352691650390625	0.225825021340711973305559467917191796004772186279296875	0.20301737889400417458318770513869822025299072265625	0.28734767474228284367399055554415099322795867919921875	-0.5790965526774192	1.0608951302040264	TLR4
regulation of RNA splicing (GO:0043484)	1/73	0.1266502791948458106485730922941002063453197479248046875	0.1986106651010081936004070257695275358855724334716796875	0.1619102276767420411918152467478648759424686431884765625	0.2548700922363924536995227754232473671436309814453125	-0.512982471155214	1.0599888628110554	SRPK2
regulation of reactive oxygen species metabolic process (GO:2000377)	1/81	0.139541460866761612980013751439400948584079742431640625	0.2059542417070920061750172180836671032011508941650390625	0.17780713004137072008603581707575358450412750244140625	0.263842838125904977086833014254807494580745697021484375	-0.535962043899347	1.0555201715930786	PRKCD
microtubule organizing center organization (GO:0031023)	1/70	0.12176780146479905531098353321795002557337284088134765625	0.194265394244419298264148210364510305225849151611328125	0.15587231062747963772352477462845854461193084716796875	0.250606355727287677392922660146723501384258270263671875	-0.5011780140520604	1.0553001299231455	ROCK2
regulation of anion transport (GO:0044070)	1/85	0.14591743422182690270716420855023898184299468994140625	0.212710625943085707145741025669849477708339691162109375	0.1856454415765951548866752318645012564957141876220703125	0.2720609303104792875416251263231970369815826416015625	-0.5450750813368771	1.0491138233918504	PRKCD
regulation of microtubule cytoskeleton organization (GO:0070507)	1/100	0.1694204663369445473808383439973113127052783966064453125	0.2353693726962920729217643156516714952886104583740234375	0.214398272221026975348223686523851938545703887939453125	0.298355914956319911990334503570920787751674652099609375	-0.5906529119558451	1.0486284569862472	ROCK2
retina development in camera-type eye (GO:0060041)	1/58	0.1019709445715017981370920097106136381626129150390625	0.1719591488904348153265999599170754663646221160888671875	0.1312956609418483300277813441425678320229053497314453125	0.22231657926349779330621458939276635646820068359375	-0.4590519321801049	1.0480464844750625	BMPR1B
protein heterooligomerization (GO:0051291)	1/81	0.139541460866761612980013751439400948584079742431640625	0.2059542417070920061750172180836671032011508941650390625	0.17780713004137072008603581707575358450412750244140625	0.263842838125904977086833014254807494580745697021484375	-0.530367358111119	1.0445020337036188	IGF1R
homeostasis of number of cells (GO:0048872)	1/96	0.16321525497137512328293951213709078729152679443359375	0.228667057726393563310551826361916027963161468505859375	0.206828676096006913720515285604051314294338226318359375	0.29075406418929328200562167694442905485630035400390625	-0.5747931188857532	1.041919075502022	MPL
centrosome organization (GO:0051297)	1/64	0.1119230440698918138675566069650813005864620208740234375	0.183873572400536533510972958538332022726535797119140625	0.1436695570902618290798358202664530836045742034912109375	0.237441902736001575480173642063164152204990386962890625	-0.4754975603775637	1.0413129106658532	ROCK2
peptidyl-serine phosphorylation (GO:0018105)	1/84	0.144327763974605727259614695867639966309070587158203125	0.2111367289239815259183075113469385541975498199462890625	0.18369269067769788961186350206844508647918701171875	0.270155502453168494536583921217243187129497528076171875	-0.5377878111761926	1.0409788866123753	MAP4K1
cellular response to light stimulus (GO:0071482)	1/85	0.14591743422182690270716420855023898184299468994140625	0.212710625943085707145741025669849477708339691162109375	0.1856454415765951548866752318645012564957141876220703125	0.2720609303104792875416251263231970369815826416015625	-0.5405954169585415	1.0404917491411962	PIK3R1
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/115	0.19229374207643334937500867454218678176403045654296875	0.255979450867020563720188874867744743824005126953125	0.2421647432221873119662092221915372647345066070556640625	0.32288632429624974928827896292204968631267547607421875	-0.6301316401937241	1.0389176760258778	TLR4
regulation of leukocyte migration (GO:0002685)	1/110	0.18473826767235568269143186626024544239044189453125	0.2495322767254657403412920757546089589595794677734375	0.233016798737173902456021323814638890326023101806640625	0.31525802182088236147450288626714609563350677490234375	-0.6135055917771259	1.0360975839995838	IL6R
regulation of dendrite development (GO:0050773)	1/89	0.1522474295055485093985936373428557999432086944580078125	0.2192362984879898391010755176466773264110088348388671875	0.193411204640663580978099389540147967636585235595703125	0.27997286266165988255494312397786416113376617431640625	-0.5491638947334467	1.0336627830727765	CDKL5
