GeneSymbol	GeneID	DiseaseName	DiseaseID	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
LOR	4014	Muscular Atrophy	MESH:D009133		Clofibrate	6.64		6511338
LOR	4014	Muscular Atrophy	MESH:D009133		Dietary Fats	6.64		25614714
LOX	4015	Muscular Atrophy	MESH:D009133		Amiodarone	33.49		90132
LOX	4015	Muscular Atrophy	MESH:D009133		Cisplatin	33.49		24823295
LOX	4015	Muscular Atrophy	MESH:D009133		Clofibrate	33.49		6511338
LOX	4015	Muscular Atrophy	MESH:D009133		Cocaine	33.49		15204026
LOX	4015	Muscular Atrophy	MESH:D009133		Deferoxamine	33.49		1528723
LOX	4015	Muscular Atrophy	MESH:D009133		Dexamethasone	33.49		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LOX	4015	Muscular Atrophy	MESH:D009133		Dietary Fats	33.49		25614714
LOX	4015	Muscular Atrophy	MESH:D009133		Mifepristone	33.49		12721153|2424746
LOX	4015	Muscular Atrophy	MESH:D009133		Quercetin	33.49		25614714
LOX	4015	Muscular Atrophy	MESH:D009133		Testosterone	33.49		18436443|21094144|21931329
LOXL1	4016	Muscular Atrophy	MESH:D009133		2,5-hexanedione	22.01		225920
LOXL1	4016	Muscular Atrophy	MESH:D009133		Amiodarone	22.01		90132
LOXL1	4016	Muscular Atrophy	MESH:D009133		Dexamethasone	22.01		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LOXL1	4016	Muscular Atrophy	MESH:D009133		Dietary Fats	22.01		25614714
LOXL1	4016	Muscular Atrophy	MESH:D009133		Testosterone	22.01		18436443|21094144|21931329
LOXL1	4016	Muscular Atrophy	MESH:D009133		Tetracycline	22.01		6213862
LOXL2	4017	Muscular Atrophy	MESH:D009133		Cisplatin	5.56		24823295
LOXL2	4017	Muscular Atrophy	MESH:D009133		Dexamethasone	5.56		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LOXL3	84695	Muscular Atrophy	MESH:D009133		Cisplatin	12.84		24823295
LOXL3	84695	Muscular Atrophy	MESH:D009133		Dexamethasone	12.84		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LOXL3	84695	Muscular Atrophy	MESH:D009133		irinotecan	12.84		19401694
LOXL4	84171	Muscular Atrophy	MESH:D009133		Dietary Fats	2.69		25614714
LPAL2	80350	Muscular Atrophy	MESH:D009133		Testosterone	4.14		18436443|21094144|21931329
LPAR1	1902	Muscular Atrophy	MESH:D009133		Cisplatin	12.86		24823295
LPAR1	1902	Muscular Atrophy	MESH:D009133		Cocaine	12.86		15204026
LPAR1	1902	Muscular Atrophy	MESH:D009133		Dietary Fats	12.86		25614714
LPAR1	1902	Muscular Atrophy	MESH:D009133		Vitamin E	12.86		572510
LPAR2	9170	Muscular Atrophy	MESH:D009133		Dietary Fats	7.37		25614714
LPAR2	9170	Muscular Atrophy	MESH:D009133		Vitamin E	7.37		572510
LPAR2B	567956	Muscular Atrophy	MESH:D009133		Amiodarone	9.40		90132
LPAR2B	567956	Muscular Atrophy	MESH:D009133		Tetracycline	9.40		6213862
LPAR3	23566	Muscular Atrophy	MESH:D009133		Dietary Fats	6.90		25614714
LPAR3	23566	Muscular Atrophy	MESH:D009133		Mifepristone	6.90		12721153|2424746
LPAR4	2846	Muscular Atrophy	MESH:D009133		Nicotine	3.44		18694773
LPAR6	10161	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	10.01		10963110
LPAR6	10161	Muscular Atrophy	MESH:D009133		Cisplatin	10.01		24823295
LPAR6	10161	Muscular Atrophy	MESH:D009133		Dietary Fats	10.01		25614714
LPCAT1	79888	Muscular Atrophy	MESH:D009133		Dexamethasone	6.57		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LPCAT1	79888	Muscular Atrophy	MESH:D009133		irinotecan	6.57		19401694
LPCAT3	10162	Muscular Atrophy	MESH:D009133		Amiodarone	19.21		90132
LPCAT3	10162	Muscular Atrophy	MESH:D009133		Cisplatin	19.21		24823295
LPCAT3	10162	Muscular Atrophy	MESH:D009133		Clofibrate	19.21		6511338
LPCAT3	10162	Muscular Atrophy	MESH:D009133		Dexamethasone	19.21		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LPCAT3	10162	Muscular Atrophy	MESH:D009133		resveratrol	19.21		20861279|21715682|24534773
LPCAT4	254531	Muscular Atrophy	MESH:D009133		Cisplatin	2.70		24823295
LPGAT1	9926	Muscular Atrophy	MESH:D009133		Quercetin	6.31		25614714
LPGAT1	9926	Muscular Atrophy	MESH:D009133		resveratrol	6.31		20861279|21715682|24534773
LPIN1	23175	Muscular Atrophy	MESH:D009133		Clofibrate	19.75		6511338
LPIN1	23175	Muscular Atrophy	MESH:D009133		Dexamethasone	19.75		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LPIN1	23175	Muscular Atrophy	MESH:D009133		Dietary Fats	19.75		25614714
LPIN1	23175	Muscular Atrophy	MESH:D009133		resveratrol	19.75		20861279|21715682|24534773
LPIN1	23175	Muscular Atrophy	MESH:D009133		Testosterone	19.75		18436443|21094144|21931329
LPIN1	23175	Muscular Atrophy	MESH:D009133		Vitamin E	19.75		572510
LPIN2	9663	Muscular Atrophy	MESH:D009133		Clofibrate	6.15		6511338
LPIN2	9663	Muscular Atrophy	MESH:D009133		resveratrol	6.15		20861279|21715682|24534773
LPIN3	64900	Muscular Atrophy	MESH:D009133		Amiodarone	7.68		90132
LPIN3	64900	Muscular Atrophy	MESH:D009133		Cisplatin	7.68		24823295
LPL	4023	Muscular Atrophy	MESH:D009133		Cisplatin	28.13		24823295
LPL	4023	Muscular Atrophy	MESH:D009133		Clofibrate	28.13		6511338
LPL	4023	Muscular Atrophy	MESH:D009133		Dexamethasone	28.13		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LPL	4023	Muscular Atrophy	MESH:D009133		Dietary Fats	28.13		25614714
LPL	4023	Muscular Atrophy	MESH:D009133		Hydrocortisone	28.13		4441321|8491306
LPL	4023	Muscular Atrophy	MESH:D009133		Mifepristone	28.13		12721153|2424746
LPL	4023	Muscular Atrophy	MESH:D009133		Nicotine	28.13		18694773
LPL	4023	Muscular Atrophy	MESH:D009133		resveratrol	28.13		20861279|21715682|24534773
LPL	4023	Muscular Atrophy	MESH:D009133		Tetracycline	28.13		6213862
LPL	4023	Muscular Atrophy	MESH:D009133		Zidovudine	28.13		1892364|8438050
LPO	4025	Muscular Atrophy	MESH:D009133		Quercetin	2.59		25614714
LPP	4026	Muscular Atrophy	MESH:D009133		Cisplatin	5.96		24823295
LPP	4026	Muscular Atrophy	MESH:D009133		resveratrol	5.96		20861279|21715682|24534773
LPXN	9404	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	6.22		10963110
LPXN	9404	Muscular Atrophy	MESH:D009133		Quercetin	6.22		25614714
LRAT	9227	Muscular Atrophy	MESH:D009133		Testosterone	2.67		18436443|21094144|21931329
LRBA	987	Muscular Atrophy	MESH:D009133		Cisplatin	6.47		24823295
LRBA	987	Muscular Atrophy	MESH:D009133		Vincristine	6.47		4290103|4294312|4314181|5813374
LRCH1	23143	Muscular Atrophy	MESH:D009133		Cisplatin	7.13		24823295
LRCH1	23143	Muscular Atrophy	MESH:D009133		Quercetin	7.13		25614714
LRCH3	84859	Muscular Atrophy	MESH:D009133		irinotecan	8.50		19401694
LRCH3	84859	Muscular Atrophy	MESH:D009133		Vincristine	8.50		4290103|4294312|4314181|5813374
LRFN1	57622	Muscular Atrophy	MESH:D009133		Cisplatin	2.96		24823295
LRFN2	57497	Muscular Atrophy	MESH:D009133		Testosterone	3.64		18436443|21094144|21931329
LRFN3	79414	Muscular Atrophy	MESH:D009133		Clofibrate	3.10		6511338
LRFN4	78999	Muscular Atrophy	MESH:D009133		Testosterone	3.30		18436443|21094144|21931329
LRG1	116844	Muscular Atrophy	MESH:D009133		Clofibrate	9.42		6511338
LRG1	116844	Muscular Atrophy	MESH:D009133		Dietary Fats	9.42		25614714
LRG1	116844	Muscular Atrophy	MESH:D009133		Quercetin	9.42		25614714
LRGUK	136332	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
LRIF1	55791	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	3.74		10963110
LRIG1	26018	Muscular Atrophy	MESH:D009133		Cisplatin	19.29		24823295
LRIG1	26018	Muscular Atrophy	MESH:D009133		Dexamethasone	19.29		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRIG1	26018	Muscular Atrophy	MESH:D009133		Quercetin	19.29		25614714
LRIG1	26018	Muscular Atrophy	MESH:D009133		resveratrol	19.29		20861279|21715682|24534773
LRIG1	26018	Muscular Atrophy	MESH:D009133		Testosterone	19.29		18436443|21094144|21931329
LRIG3	121227	Muscular Atrophy	MESH:D009133		Clofibrate	19.98		6511338
LRIG3	121227	Muscular Atrophy	MESH:D009133		Dietary Fats	19.98		25614714
LRIG3	121227	Muscular Atrophy	MESH:D009133		Melphalan	19.98		7802575
LRIG3	121227	Muscular Atrophy	MESH:D009133		Quercetin	19.98		25614714
LRIG3	121227	Muscular Atrophy	MESH:D009133		Tetracycline	19.98		6213862
LRIT2	340745	Muscular Atrophy	MESH:D009133		Dietary Fats	3.19		25614714
LRMDA	83938	Muscular Atrophy	MESH:D009133		Quercetin	3.26		25614714
LRMP	4033	Muscular Atrophy	MESH:D009133		Dexamethasone	6.71		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRMP	4033	Muscular Atrophy	MESH:D009133		Quercetin	6.71		25614714
LRP1	4035	Muscular Atrophy	MESH:D009133		Cisplatin	16.13		24823295
LRP1	4035	Muscular Atrophy	MESH:D009133		Clofibrate	16.13		6511338
LRP1	4035	Muscular Atrophy	MESH:D009133		Dexamethasone	16.13		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRP1	4035	Muscular Atrophy	MESH:D009133		Dietary Fats	16.13		25614714
LRP1	4035	Muscular Atrophy	MESH:D009133		resveratrol	16.13		20861279|21715682|24534773
LRP10	26020	Muscular Atrophy	MESH:D009133		Cisplatin	10.82		24823295
LRP10	26020	Muscular Atrophy	MESH:D009133		Quercetin	10.82		25614714
LRP10	26020	Muscular Atrophy	MESH:D009133		Testosterone	10.82		18436443|21094144|21931329
LRP11	84918	Muscular Atrophy	MESH:D009133		Cisplatin	2.54		24823295
LRP12	29967	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	3.56		10963110
LRP2	4036	Muscular Atrophy	MESH:D009133		Cisplatin	9.34		24823295
LRP2	4036	Muscular Atrophy	MESH:D009133		Colchicine	9.34		8234983
LRP2	4036	Muscular Atrophy	MESH:D009133		Dietary Fats	9.34		25614714
LRP3	4037	Muscular Atrophy	MESH:D009133		Amiodarone	11.69		90132
LRP3	4037	Muscular Atrophy	MESH:D009133		Cisplatin	11.69		24823295
LRP3	4037	Muscular Atrophy	MESH:D009133		Clofibrate	11.69		6511338
LRP4	4038	Muscular Atrophy	MESH:D009133		Cisplatin	6.15		24823295
LRP4	4038	Muscular Atrophy	MESH:D009133		Tetracycline	6.15		6213862
LRP5	4041	Muscular Atrophy	MESH:D009133		Amiodarone	14.03		90132
LRP5	4041	Muscular Atrophy	MESH:D009133		Cisplatin	14.03		24823295
LRP5	4041	Muscular Atrophy	MESH:D009133		Clofibrate	14.03		6511338
LRP5	4041	Muscular Atrophy	MESH:D009133		resveratrol	14.03		20861279|21715682|24534773
LRP5L	91355	Muscular Atrophy	MESH:D009133		Quercetin	3.35		25614714
LRP6	4040	Muscular Atrophy	MESH:D009133		Dietary Fats	2.51		25614714
LRP8	7804	Muscular Atrophy	MESH:D009133		Cisplatin	9.74		24823295
LRP8	7804	Muscular Atrophy	MESH:D009133		resveratrol	9.74		20861279|21715682|24534773
LRP8	7804	Muscular Atrophy	MESH:D009133		Vincristine	9.74		4290103|4294312|4314181|5813374
LRPAP1	4043	Muscular Atrophy	MESH:D009133		Clofibrate	6.39		6511338
LRPAP1	4043	Muscular Atrophy	MESH:D009133		Dietary Fats	6.39		25614714
LRR1	122769	Muscular Atrophy	MESH:D009133		resveratrol	6.75		20861279|21715682|24534773
LRR1	122769	Muscular Atrophy	MESH:D009133		Testosterone	6.75		18436443|21094144|21931329
LRRC1	55227	Muscular Atrophy	MESH:D009133		Dexamethasone	7.30		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRC1	55227	Muscular Atrophy	MESH:D009133		Testosterone	7.30		18436443|21094144|21931329
LRRC10	376132	Muscular Atrophy	MESH:D009133		Dietary Fats	3.23		25614714
LRRC17	10234	Muscular Atrophy	MESH:D009133		Dexamethasone	6.50		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRC17	10234	Muscular Atrophy	MESH:D009133		Quercetin	6.50		25614714
LRRC18	474354	Muscular Atrophy	MESH:D009133		Dietary Fats	3.39		25614714
LRRC2	79442	Muscular Atrophy	MESH:D009133		Dietary Fats	2.78		25614714
LRRC20	55222	Muscular Atrophy	MESH:D009133		Cisplatin	2.65		24823295
LRRC24	441381	Muscular Atrophy	MESH:D009133		Cisplatin	2.93		24823295
LRRC25	126364	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	3.81		10963110
LRRC26	389816	Muscular Atrophy	MESH:D009133		Cisplatin	7.43		24823295
LRRC26	389816	Muscular Atrophy	MESH:D009133		Dexamethasone	7.43		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRC27	80313	Muscular Atrophy	MESH:D009133		Cisplatin	7.62		24823295
LRRC27	80313	Muscular Atrophy	MESH:D009133		Cocaine	7.62		15204026
LRRC28	123355	Muscular Atrophy	MESH:D009133		Cisplatin	2.52		24823295
LRRC29	26231	Muscular Atrophy	MESH:D009133		Cisplatin	8.24		24823295
LRRC29	26231	Muscular Atrophy	MESH:D009133		Testosterone	8.24		18436443|21094144|21931329
LRRC30A	552944	Muscular Atrophy	MESH:D009133		Amiodarone	9.40		90132
LRRC30A	552944	Muscular Atrophy	MESH:D009133		Tetracycline	9.40		6213862
LRRC32	2615	Muscular Atrophy	MESH:D009133		Dexamethasone	3.23		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRC37A3	374819	Muscular Atrophy	MESH:D009133		Quercetin	3.57		25614714
LRRC38	126755	Muscular Atrophy	MESH:D009133		Dietary Fats	3.65		25614714
LRRC39	127495	Muscular Atrophy	MESH:D009133		Dietary Fats	7.78		25614714
LRRC39	127495	Muscular Atrophy	MESH:D009133		resveratrol	7.78		20861279|21715682|24534773
LRRC41	10489	Muscular Atrophy	MESH:D009133		Vitamin E	3.39		572510
LRRC42	115353	Muscular Atrophy	MESH:D009133		Cisplatin	2.84		24823295
LRRC45	201255	Muscular Atrophy	MESH:D009133		Cisplatin	12.52		24823295
LRRC45	201255	Muscular Atrophy	MESH:D009133		Clofibrate	12.52		6511338
LRRC45	201255	Muscular Atrophy	MESH:D009133		Testosterone	12.52		18436443|21094144|21931329
LRRC47	57470	Muscular Atrophy	MESH:D009133		Cisplatin	12.57		24823295
LRRC47	57470	Muscular Atrophy	MESH:D009133		Colchicine	12.57		8234983
LRRC47	57470	Muscular Atrophy	MESH:D009133		Vitamin E	12.57		572510
LRRC49	54839	Muscular Atrophy	MESH:D009133		Dietary Fats	7.14		25614714
LRRC49	54839	Muscular Atrophy	MESH:D009133		resveratrol	7.14		20861279|21715682|24534773
LRRC4B	94030	Muscular Atrophy	MESH:D009133		Tetracycline	3.95		6213862
LRRC51	69358	Muscular Atrophy	MESH:D009133		Cisplatin	2.91		24823295
LRRC52	440699	Muscular Atrophy	MESH:D009133		Dietary Fats	3.35		25614714
LRRC55	219527	Muscular Atrophy	MESH:D009133		Dietary Fats	2.90		25614714
LRRC56	115399	Muscular Atrophy	MESH:D009133		Clofibrate	3.14		6511338
LRRC57	255252	Muscular Atrophy	MESH:D009133		Clofibrate	3.36		6511338
LRRC58	116064	Muscular Atrophy	MESH:D009133		Cisplatin	2.75		24823295
LRRC59	55379	Muscular Atrophy	MESH:D009133		Cisplatin	2.49		24823295
LRRC6	23639	Muscular Atrophy	MESH:D009133		2,5-hexanedione	12.39		225920
LRRC6	23639	Muscular Atrophy	MESH:D009133		Cisplatin	12.39		24823295
LRRC6	23639	Muscular Atrophy	MESH:D009133		Clofibrate	12.39		6511338
LRRC66	339977	Muscular Atrophy	MESH:D009133		Cisplatin	3.30		24823295
LRRC69	100130742	Muscular Atrophy	MESH:D009133		2,5-hexanedione	9.38		225920
LRRC69	100130742	Muscular Atrophy	MESH:D009133		Testosterone	9.38		18436443|21094144|21931329
LRRC7	57554	Muscular Atrophy	MESH:D009133		Cocaine	3.42		15204026
LRRC75A	388341	Muscular Atrophy	MESH:D009133		Cisplatin	2.89		24823295
LRRC75A-AS1	125144	Muscular Atrophy	MESH:D009133		Quercetin	3.13		25614714
LRRC75B	388886	Muscular Atrophy	MESH:D009133		Cisplatin	7.95		24823295
LRRC75B	388886	Muscular Atrophy	MESH:D009133		Testosterone	7.95		18436443|21094144|21931329
LRRC8A	56262	Muscular Atrophy	MESH:D009133		Dexamethasone	7.06		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRC8A	56262	Muscular Atrophy	MESH:D009133		Testosterone	7.06		18436443|21094144|21931329
LRRC8C	84230	Muscular Atrophy	MESH:D009133		Cisplatin	6.67		24823295
LRRC8C	84230	Muscular Atrophy	MESH:D009133		Vincristine	6.67		4290103|4294312|4314181|5813374
LRRC8D	55144	Muscular Atrophy	MESH:D009133		Quercetin	2.77		25614714
LRRC8DB	563923	Muscular Atrophy	MESH:D009133		Amiodarone	9.58		90132
LRRC8DB	563923	Muscular Atrophy	MESH:D009133		Tetracycline	9.58		6213862
LRRCC1	85444	Muscular Atrophy	MESH:D009133		Vincristine	3.32		4290103|4294312|4314181|5813374
LRRFIP1	9208	Muscular Atrophy	MESH:D009133		Cocaine	22.39		15204026
LRRFIP1	9208	Muscular Atrophy	MESH:D009133		Dietary Fats	22.39		25614714
LRRFIP1	9208	Muscular Atrophy	MESH:D009133		Nicotine	22.39		18694773
LRRFIP1	9208	Muscular Atrophy	MESH:D009133		resveratrol	22.39		20861279|21715682|24534773
LRRFIP1	9208	Muscular Atrophy	MESH:D009133		Vincristine	22.39		4290103|4294312|4314181|5813374
LRRFIP1	9208	Muscular Atrophy	MESH:D009133		Vitamin E	22.39		572510
LRRFIP2	9209	Muscular Atrophy	MESH:D009133		Clofibrate	3.09		6511338
LRRIQ1	84125	Muscular Atrophy	MESH:D009133		Cisplatin	3.12		24823295
LRRIQ3	127255	Muscular Atrophy	MESH:D009133		Quercetin	3.29		25614714
LRRIQ4	344657	Muscular Atrophy	MESH:D009133		Dexamethasone	4.03		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRK1	79705	Muscular Atrophy	MESH:D009133		Dietary Fats	6.66		25614714
LRRK1	79705	Muscular Atrophy	MESH:D009133		Testosterone	6.66		18436443|21094144|21931329
LRRK2	120892	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	6.39		10963110
LRRK2	120892	Muscular Atrophy	MESH:D009133		Cisplatin	6.39		24823295
LRRN1	57633	Muscular Atrophy	MESH:D009133		Cocaine	16.82		15204026
LRRN1	57633	Muscular Atrophy	MESH:D009133		Dexamethasone	16.82		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRN1	57633	Muscular Atrophy	MESH:D009133		Dietary Fats	16.82		25614714
LRRN1	57633	Muscular Atrophy	MESH:D009133		Testosterone	16.82		18436443|21094144|21931329
LRRN3	54674	Muscular Atrophy	MESH:D009133		Air Pollutants, Occupational	3.42		10963110
LRRN4CL	221091	Muscular Atrophy	MESH:D009133		Dexamethasone	3.42		12135589|12721153|1351811|14518677|14618091|16318624|16967495|17053101|17153611|18436443|18467435|19032942|1947450|19967395|20169591|21094144|24124592|2424746|24550007|4441321
LRRTM1	347730	Muscular Atrophy	MESH:D009133		Dietary Fats	2.96		25614714
LRRTM2	26045	Muscular Atrophy	MESH:D009133		Cisplatin	3.16		24823295
LRRTM3	347731	Muscular Atrophy	MESH:D009133		Tubocurarine	4.96		3943663
LRSAM1	90678	Muscular Atrophy	MESH:D009133		Dietary Fats	2.96		25614714
LRTM1	57408	Muscular Atrophy	MESH:D009133		Clofibrate	7.59		6511338
LRTM1	57408	Muscular Atrophy	MESH:D009133		Dietary Fats	7.59		25614714
LRTM2	654429	Muscular Atrophy	MESH:D009133		Dietary Fats	3.00		25614714
LRWD1	222229	Muscular Atrophy	MESH:D009133		Clofibrate	3.28		6511338
LSAMP	4045	Muscular Atrophy	MESH:D009133		Cocaine	16.43		15204026
LSAMP	4045	Muscular Atrophy	MESH:D009133		Dietary Fats	16.43		25614714
LSAMP	4045	Muscular Atrophy	MESH:D009133		resveratrol	16.43		20861279|21715682|24534773
LSAMP	4045	Muscular Atrophy	MESH:D009133		Tubocurarine	16.43		3943663
LSG1	55341	Muscular Atrophy	MESH:D009133		Cisplatin	2.84		24823295
LSM11	134353	Muscular Atrophy	MESH:D009133		Cisplatin	2.61		24823295
LSM14B	149986	Muscular Atrophy	MESH:D009133		Clofibrate	3.16		6511338
LSM2	57819	Muscular Atrophy	MESH:D009133		Cisplatin	2.73		24823295
LSM3	27258	Muscular Atrophy	MESH:D009133		Dietary Fats	7.14		25614714
LSM3	27258	Muscular Atrophy	MESH:D009133		resveratrol	7.14		20861279|21715682|24534773
LSM4	25804	Muscular Atrophy	MESH:D009133		Clofibrate	16.13		6511338
LSM4	25804	Muscular Atrophy	MESH:D009133		Dietary Fats	16.13		25614714
LSM4	25804	Muscular Atrophy	MESH:D009133		Quercetin	16.13		25614714
LSM4	25804	Muscular Atrophy	MESH:D009133		resveratrol	16.13		20861279|21715682|24534773
